,Title,Date,Text,Poster,MultiMedia
0,"Jun 18, 2022","Jun 18, 2022","Runny yolks aren’t your thing? Try out @seulfood_’s fun take on fried egg! 🍳It’s a total game changer for egg lovers! 🤯 #EggsAnytime

Vous n'aimez pas les jaunes d'oeufs coulants? Essayez la version sympa des œufs au plat de @seulfood_ ! 🍳 Ça change vraiment la donne pour les amateurs d'oeufs ! 🤯 #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Oct 26, 2020","Oct 26, 2020","Take advantage of seasonal fall produce with this comforting egg and vegetable hash. Link in bio.⤴️🍳🍆
Tirez profit des légumes saisonniers de l’automne avec ce réconfortant hachis d’œufs et de légumes. Lien dans la bio. ⤴️🍳🍆",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/122761749_2062642377199450_1416687147494882588_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=zFNGZhglpY4AX9C_QCM&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjQyODQ4ODQ2NTU1NTM3ODEzMw%3D%3D.2-ccb7-5&oh=00_AfBqd7Ll9wVdow9-5sNxgyQIWyjJt-I6IfxJ1aUyEEp9ng&oe=6466D013&_nc_sid=978cb9
0,"Jun 11, 2022","Jun 11, 2022","Grate indeed! Hard boil some eggs, grab your grater and make these quick and easy lunch #EggTacos! @theyasproject_ has impeggable taste when it comes to lunch recipes, ideal for working from home! #EggsAnytime

Fabul'oeuf en effet! Faites cuire des œufs durs, prenez votre râpe et préparez ces #TacosAuxOeufs rapides et faciles à manger! @theyasproject_ a un goût impeccable quand il s'agit de recettes pour le dîner, idéal lorsqu'on travaille à la maison! #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Mar 28, 2017","Mar 28, 2017","You had us at eggs…then again at tacos.
---
Des œufs, c’est déjà délicieux… mais dans des tacos!? C'est renversant!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/17596473_1422194261178732_6879645470470176768_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=yKAyTnjYLa8AX-K0vK-&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTQ4MDQ3MTgyMzI1NDQzMDE1MA%3D%3D.2-ccb7-5&oh=00_AfDVfkyfXewprPg9h-_GrwzKNG0KArwXAAiGZy8-HD8-XA&oe=6466BA47&_nc_sid=978cb9
0,"Apr 17, 2022","Apr 17, 2022","Happy #Easter! We are eggstremely excited for this eggsquisite holiday! 🍳🐰🐣 Share your favourite Easter egg dishes with us in the comments below! ⁠
⁠
Joyeuses Pâques! Nous sommes séri'œuf'sement excités pour cette fête œuf'orique! 🍳🐰🐣 Partagez avec nous vos plats de Pâques aux œufs préférés dans les commentaires ci-dessous!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/278742344_543092904055384_1640693879372241221_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=khxLFIPKVfEAX9b7hh9&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjgxODQ5ODgzMzY4NjExMzY5NA%3D%3D.2-ccb7-5&oh=00_AfDll_tJt-P970-fRTpKdJCdNQEswMtmfMXrlWIXN-GFrA&oe=6465D978&_nc_sid=978cb9
0,"Oct 20, 2019","Oct 20, 2019","Whether you’re having it for breakfast, lunch or dinner these Huevos Rancheros are always a hit! | Qu’ils soient servis au déjeuner, au dîner ou au souper, ces huevos rancheros sont toujours un succès!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/73178490_130527637914378_2054934045190142920_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=WoJAhcqZLYEAX-NCJPA&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjE1ODk3NTAzMTUyNTYxMjg2Mg%3D%3D.2-ccb7-5&oh=00_AfABz50NHic5hrNtUJd306pgZK_aQGzcDhmcR-keNUdDZw&oe=64677680&_nc_sid=978cb9
0,"Oct 16, 2021","Oct 16, 2021",What's your favourite pumpkin baked good? Check out @fortheloveoffoodandlife take on everyone's favourite fall flavours 🍁#EggsAnytime #PumpkinSeason,eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Feb 11, 2019","Feb 11, 2019",Is there a better way to wake up than to breakfast in bed? Make Valentine’s Day special with an unforgettable start to the day! 🍳💕 | Y a-t-il une meilleure façon de se réveiller qu’avec un déjeuner au lit? Faites de la Saint-Valentin une journée spéciale grâce à un début de journée inoubliable! 🍳 ✨,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/50687431_351923022327308_739345603979391272_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=SySHkp9vBcsAX_Z_-Xo&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTk3NzEyNTUwMTEwMTU1MDMxMw%3D%3D.2-ccb7-5&oh=00_AfDAVcdSF0m9RLQjepsE2e94aCL7ZL2RTn9UlELTWHNvoA&oe=6466AF44&_nc_sid=978cb9
0,"Sep 14, 2022","Sep 14, 2022","Just #PutAnEgg on it! Have you tried this speggtacular pizza from @figotoronto? 🍕 If not, this is your sign to stop by and give them a try! Let us know which pizza toppings make you eggstatic! #LocalLove #SupportLocals #EggsAnytime⁠
⁠
Il suffit de mettre un œuf dessus! Avez-vous essayé les pizzas spectaculaires de @figotoronto? 🍕 Si ce n'est pas le cas, c'est le moment de passer les voir et de les essayer! Faites-nous savoir quelle pizza vous a fait saliver. #LocalLove #SupportezLocal #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/306664888_586014313205795_3602073610716482506_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=znhRhQP3WDoAX-zdw4-&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjkyNzI3NTg4MTk1NzQ4NTc2Mw%3D%3D.2-ccb7-5&oh=00_AfDzpRljpHeoOhmqcrXsJU5hd6b0JNP90di9ONhTiOEqlg&oe=6466F2D3&_nc_sid=978cb9
0,"Jan 26, 2018","Jan 26, 2018",Check out our new #HealthyInspiration channel on #EggcentricTV. It's free to download! #eggrecipes #recipe #foodie #foodstagram #instagood #igfood #newYearsresolutions #healthyeating #newyearnewme,eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Mar 7, 2020","Mar 7, 2020","This Fava Bean Foule is a traditional Egyptian breakfast that has been enjoyed for centuries, and for good reason (it’s delicious 😉). Find the recipe link in our stories! ⤴️ | Ce foul aux gourganes est un mets traditionnel égyptien apprécié depuis des siècles, et à juste titre (il est tout simplement délicieux 😉). Vous trouverez le lien vers la recette dans nos stories! ⤴️",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/88276322_1031601900545047_5992187589686602986_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=dRb8x5C5qXoAX8MEM4c&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjI1OTgxMzQ5NjE0ODc3OTEyNQ%3D%3D.2-ccb7-5&oh=00_AfDLZZEF7Emk-JHNJKDojU1fMu9bgms_n875FIjDYvTzbg&oe=6465BE22&_nc_sid=978cb9
0,"Feb 7, 2023","Feb 7, 2023","Not only do we share eggcellent recipes, but we also have tons of info and tips about how to keep eggs #fresh! Check out the link below for the best ways to store eggs at home 😊 #EggHacks #EggTips #FoodHacks ⁠
⁠
Non seulement nous partageons des recettes d'œufs excellentes, mais nous avons aussi des tonnes d'infos et de conseils sur la façon de garder les œufs #frais ! Consultez le lien ci-dessous pour connaître les meilleures façons de conserver les œufs à la maison 😊",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/329400285_1689920831410925_8017142137324463583_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=DerSA88iHI4AX9IWHTS&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzAzMzA5MzUxODA1NDkxNDYxOA%3D%3D.2-ccb7-5&oh=00_AfDnPL3JI5hpTRT_vRCUNg4bCo4IgIBgk8dd1WASudkYoQ&oe=6467675A&_nc_sid=978cb9
0,"Oct 12, 2018","Oct 12, 2018",Happy #WorldEggDay! We’re kicking off the day with these delicious Cheesy Scrambled Egg Stuffed Sweet Potatoes created by @how_to_eat! What’s your favourite egg recipe? Tell us in the comments! 🍳,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/42968346_920315801494535_8483545776341918888_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=CmRV8o7yBv4AX_aejDU&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTg4ODUyOTYwNTk1OTM4MzUzNw%3D%3D.2-ccb7-5&oh=00_AfDdCquVpgYeoiuHPzN-ALdWm-Uqk3W6oD2WMW6SQAdrOg&oe=64667F9E&_nc_sid=978cb9
0,"Sep 11, 2020","Sep 11, 2020",Saying goodbye to summer with some delicious summer recipes inspiration! 😍 What is your favourite recipe to make with eggs? Tag @eggsoeufs for a chance to be featured on our page! 🍳 Dites au revoir à l’été avec de délicieuses recettes inspirées de la saison estivale! 😍 Quelle est votre recette favorite à base d’œufs? N’oubliez pas d’identifier @eggsoeufs pour avoir la chance d’apparaître sur notre page! 🍳,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/119095733_622492365121907_3068170739915736712_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=7Hgmc2kA-24AX90zBJo&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjM5NjA0MzgxMzg1MzU5Njg2Nw%3D%3D.2-ccb7-5&oh=00_AfCnwWdddOAIHx3Y89OG0sWb4l7t9deyZdPWjo9wlK4-cQ&oe=64673D37&_nc_sid=978cb9
0,"Feb 2, 2019","Feb 2, 2019","This #PotatoLoversMonth it’s all about the poached egg paired with Potato Rosti vs. Brussels Sprouts and Potato Hash! 🥔 Are you team rosti or team hash? Hash it out in the comments below! 😂 | En ce #MoisDesAmateursDePommesDeTerre, l’œuf poché accompagné d’un rœsti affronte les patates rissolées aux choux de Bruxelles! 🥔 Préférez-vous les rœstis ou les patates rissolées? Laissez-nous un commentaire ci-dessous! 😂",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/50615105_2170700019654722_9185228735416395190_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=WiYXK20Ulx0AX_GzMtb&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTk3MDUzMDAwNjg5OTk1NTA5NQ%3D%3D.2-ccb7-5&oh=00_AfBT5hgA3U--oUGqsQPRtGgHU9dLgZo8eXajr2m3sK6TUw&oe=6466BD21&_nc_sid=978cb9
0,"Jun 8, 2017","Jun 8, 2017","The Beat Down: Vigorously beat your eggs and then continuously stir them while cooking for the custard-like scramble! So good, so smooth, so worth it! | Le coup de fouet : Battez vigoureusement vos œufs, puis brassez continuellement sur le feu pour des œufs brouillés ultra crémeux. Si bon, si onctueux, si savoureux!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/18888997_311694829268817_1965551238523125760_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=im_aB-Cr9zsAX-3P2ef&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTUzMjc3ODAzMjIwNDIwNTYzOA%3D%3D.2-ccb7-5&oh=00_AfCxSeFYG5490-d3VPFQ5YzHipLenaVtnG0JtWhLv_ZCSQ&oe=6466BED3&_nc_sid=978cb9
0,"Nov 25, 2022","Nov 25, 2022","This 5-ingredient #EggDropSoup is THE ultimate #CozyMeal for the winter months! It’s simple, egglicious and will warm you from the inside out 🍲 #EggsAnytime #EggRecipes ⁠
⁠
Ce #ConsomméOriental à 5 ingrédients est LE repas ultime pour les mois d’hiver! C’est simple, délici’oeuf et vous réchauffera de l’intérieur à l’extérieur 🍲 #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Jul 19, 2022","Jul 19, 2022","They may sound fancy but #EggsBenedict are a super simple way to spruce up your brunches at home! Our favourite trick is to #microwave the eggs to have brunch ready in less than 10 minutes. ⏰ Link in bio! #EggsAnytime #BrunchTimeIsEggTime⁠
⁠
Ils peuvent sembler sophistiqués mais les #OeufsBénédictines sont un moyen super simple d'agrémenter vos brunchs à la maison! Notre astuce préférée est de cuire les œufs au micro-ondes pour avoir un brunch prêt en moins de 10 minutes.⏰ Lien dans notre bio! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/294180198_1082056225730202_3031856662902719640_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=jI9JPj_9jv8AX8_TDPq&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4NTg0MjgxNTkzOTY5OTA1Ng%3D%3D.2-ccb7-5&oh=00_AfCKeghFgODjZrrYOHPKEXKnA8NgsWRUzLEio5kJ1o6_ew&oe=64665E6E&_nc_sid=978cb9
0,"Aug 28, 2017","Aug 28, 2017","Egg hack:  The egg yolk and white separate best when they are cold, so make sure you used chilled eggs! | Truc : Le jaune et le blanc se séparent mieux lorsqu’ils sont froids. Assurez-vous donc d’utiliser des œufs refroidis",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/21149092_112691172779230_1706701084375908352_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=rFqDjmG3xykAX8M2sP1&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTU5MTQ1NTE4OTg1MTU0ODMwOQ%3D%3D.2-ccb7-5&oh=00_AfBEQRmgq88-I4Rcqhi0o7FIA_Ps69mcOturG6c8oHK4ag&oe=6466F018&_nc_sid=978cb9
0,"May 6, 2023","May 6, 2023","Here's a delicious quiche fit for a royal feast! Make this classic dish even more 👑 regal 👑 by adding your favourite ingredients! Each savoury bite will have you feeling like royalty. Recipe in bio! #EggsAnytime⁠
⁠
Voici une délicieuse quiche digne d'un festin royal ! Rendez ce plat classique encore plus👑 régal 👑 en y ajoutant vos ingrédients préférés ! Chaque bouchée savoureuse vous fera sentir comme un membre de la royauté. Recette en bio! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/345047342_269775988733018_4790540828218268013_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=JqcRNHS8-7oAX_G5JNR&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzA5NjYwMTAxNzU0MTk0MjgzMg%3D%3D.2-ccb7-5&oh=00_AfBAz59qLnMDkV6rHN0SSiFKPhpKMQgKBL0ws9R9yXUzmQ&oe=6465FF2C&_nc_sid=978cb9
0,"Apr 6, 2017","Apr 6, 2017","It's time to break up this yolk and let it mingle with its delicious friends! ---
Il est temps de percer ce jaune d’œuf et de le laisser se mêler aux autres délicieux ingrédients",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/17437674_166820330506765_7513145175170875392_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=O8ga_Q94gbsAX9pWmru&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTQ4NzE2MjI1NjM0MDcwMDkyOA%3D%3D.2-ccb7-5&oh=00_AfArLkI6AH6dkUPfk1HjDpbtSRb64r3cqRmVcxVCZUUinA&oe=64667520&_nc_sid=978cb9
0,"Feb 24, 2022","Feb 24, 2022","World Championship, X Games and Olympic medalist, @lemanracing enjoys a protein snack box following his training! ⁠
⁠
Check out the link in bio to learn how to make an on-the-go snack pack! #EggsAnytime ⁠
⁠
Championnat du monde, X Games et médaillé olympique, @lemanracing, aime prendre une collation riche en protéines!⁠
⁠
Consultez le lien dans la bio pour apprendre à préparer cette collation sur le pouce! ⁠
#OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/274548301_668705317668816_2978390467131664912_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=SctMyV6kGfMAX9Q8Tcl&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjc4MDkyNjU5NDM5Mjk1NzA1Ng%3D%3D.2-ccb7-5&oh=00_AfAbpa_sTHowJGv-zNf634xvPwb2U1HGtYdg7pJlE08_UA&oe=6465F0FB&_nc_sid=978cb9
0,"May 22, 2018","May 22, 2018","We are seriously craving this salad from @nancyscravings featuring six minute eggs! 🥗 | Cette salade colorée de @nancyscravings nous fait de l’œil, pas vous? 🥗",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/32247705_182423678999552_394339810942124032_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=UU7lVfemrIQAX8WXbPu&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTc4NDk0MTQwMTUxMTk4MzM3NA%3D%3D.2-ccb7-5&oh=00_AfDVXuxcvEhZeNqoSmvyhi6fImAkK3WtVn3n9Q2bwmrtpw&oe=646630ED&_nc_sid=978cb9
0,"May 19, 2017","May 19, 2017",We're looking to the Sunny Side heading into this long weekend! 🌞🍳 | Mettez du soleil dans votre assiette avec de magnifiques œufs miroir.,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/18513336_1341400662641199_3643263587163570176_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=LUsEy40HPg0AX8H3LuM&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTUxODI1MDc2NzQwMzQ3Mjg1OQ%3D%3D.2-ccb7-5&oh=00_AfByYkGB-EJ7OQQORxQuXLI81HGG0D5SeV4Cl0ulzCbqIA&oe=6466C767&_nc_sid=978cb9
0,"Apr 24, 2020","Apr 24, 2020","Power through your fast with these nutritious and filling meals! 💪🏻 How are you celebrating Ramadan this year? | De l’énergie pour votre jeûne grâce à ces repas nutritifs et nourrissants! 💪🏻 Et vous, comment célébrez-vous le ramadan cette année?",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/94441609_3124864000890418_4639982014491825080_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=guhy3SRprA8AX9VLt1i&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjI5NDU1MTAzMzYzMDAxNjcwNA%3D%3D.2-ccb7-5&oh=00_AfAFeDNKOWbzlxD7Qch1H92-qjA_uSPdXGLFmoDr2_NGNg&oe=6466F198&_nc_sid=978cb9
0,"May 31, 2021","May 31, 2021","We're closing off #AsianHertiageMonth with a Vietnamese staple transformed into a pizza! 🇻🇳 🍕 The classic Asian sandwich was born out of the fusion between Veitnamese flavours and French ingredients - so why not add Italian into the mix? ⁠
⁠
Try it for dinner tonight with the link in bio! ⁠
⁠
On termine le Mois du patrimoine asiatique avec un plât vietnamien transformé en pizza! 🇻🇳 🍕 Le sandwich asiatique classique est né de la fusion entre les saveurs veitnamiennes et les ingrédients français. Pourquoi ne pas ajouter une touche italienne dans le mélange?⁠
⁠
Essayez-le pour souper ce soir. Lien dans la bio.",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Apr 27, 2017","Apr 27, 2017","A potato “nest” holds your very own egg, covered with a bruncher’s choice of toppings—find out how fun and creative breakfast can be! | Un « nid » de pommes de terre pour votre œuf garni selon vos goûts – pour un brunch amusant et savour-œufs!",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Feb 8, 2021","Feb 8, 2021","Who doesn’t love potatoes?! Mashed, baked, roasted, or fried – we’re celebrating Potato Lovers Day by eating them all! 🥔🍟 Check out our egg and potato rosti recipe in the link in bio! #PotatoLoversDay ⁠
⁠
⁠
Qui n'aime pas les pommes de terre? En purée, au four, rôties ou frites - nous célébrons la Journée nationale des amoureux de la pomme de terre avec de succulentes recettes! 🥔🍟 Découvrez notre recette de roestis garnis d’œufs pochés en suivant le lien en bio!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/147494296_192485172619653_1665003298629579068_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=f4o1hrtTAh8AX89W3xp&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjUwNDY5ODUwNzA1MDM0MjQ0Mw%3D%3D.2-ccb7-5&oh=00_AfDM5Sh7BIyHLFlX8Swgn_OPHm8IfEMgUb0Ah-8Rm9WuTA&oe=6465C554&_nc_sid=978cb9
0,"Jan 7, 2023","Jan 7, 2023","Have you seen @rosalyngambhir’s #CheesyEggSandwich? Now THAT’S an egglicious #BreakfastSandwich! 🤤 Make sure to check out her recipe and give it a try! #EggsAnytime #EggSandwich

Avez-vous vu le #SandwichDéjeuner de @rosalyngambhir ? Ça, c’est un sandwich délici’oeuf! 🤤 Ne ratez pas sa recette et de essayez-la ! #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Jul 31, 2018","Jul 31, 2018",End your month on the sweetest note with @jojobunhee’s Meringue Tarts 🍓 | Terminez le mois sur une note sucrée avec les tartelettes à la meringue de @jojobunhee 🍓,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/37828742_207106183290521_525283614221402112_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=br3Ybh24VxsAX_N0_iT&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTgzNTcyNzcxODExMzc4NTQxMQ%3D%3D.2-ccb7-5&oh=00_AfDUk7kdcr0VoyazqYThnFtbnwTsLWHGf1vpvOhZuR5wgA&oe=646668F8&_nc_sid=978cb9
